,logFC,logCPM,F,PValue
DPYSL2,0.726624948496336,9.14660977069639,0.0786616861280947,0.782404689033298
SDC1,0.696821724236799,11.5972833687485,0.262898417358595,0.614540714477113
FTL,0.695218121501926,14.7930869882004,0.432247148840633,0.519434482093632
ANKRD36C,0.694677703612253,11.4109910046246,0.24180043543454,0.629013673163381
SLC6A8,0.676133894942757,6.38144161932285,0.0547715963304485,0.817672435569339
ARF6,0.656547671939944,11.3614024960734,0.453192387609428,0.50960755242182
SPDEF,0.655214545944188,13.4383200465496,0.147180218434009,0.705861141997583
RBPJ,0.654162197382574,9.74712963307598,0.143450038208488,0.709426320172675
PADI2,0.647018411367325,12.1672407968361,0.145423152454955,0.707533918433892
XRCC5,0.643315115899773,11.956840282961,0.240478568806978,0.629946486921867
PTMA,0.639007430406629,12.8080099194141,0.541545559324236,0.471532683809483
JMJD8,0.620991861403824,9.89685901839609,0.130678190348309,0.722053248708651
STUB1,0.613447855018779,10.0356234373503,0.154089409828025,0.6993929573009
STMN1,0.588706185433109,13.8647709026079,0.161614070806271,0.692537432405701
HCFC1R1,0.586262297225513,8.13302672343371,0.0532045811128838,0.820250406407227
ZFP36L1,0.565540969812993,12.7266473355138,0.301902060184029,0.589629188467099
RBM22,0.562536177002073,10.6271435380987,0.227629246572149,0.639185305341874
TXN,0.562091215339555,13.0089396112365,0.347491834582965,0.56306273633654
CYP4B1,0.553803524927507,16.7090102068449,0.113410440664605,0.740295236554705
PTGES,0.548061444361477,9.91001119930922,0.0626921735972178,0.805203363707989
B4GALT1,0.546316345760926,11.8002198729275,0.26602150057604,0.612461640301263
MSL3,0.519500560023934,8.78098787890366,0.0470297952039308,0.830820288185625
MPG,0.51600050733259,10.603549669483,0.211790511253476,0.651028656138258
NPC2,0.506194851928665,11.2638445289704,0.216109488100026,0.64774669583694
PPIP5K1,0.503951168111168,7.43493595999618,0.0283377319085045,0.86824561155108
LTV1,0.485695229340863,9.69938481343918,0.0665363414537089,0.799454269511175
RRAGA,0.46377694395352,10.9036714828051,0.162349504795022,0.691877475810983
ANXA1,0.462727873335636,12.6670612777108,0.0389092211158164,0.845899271900866
LIMCH1,0.387107755273535,10.6008148825815,0.0595003624837513,0.81012131389965
NDUFS5,0.377358897410055,12.6281454307587,0.192349439804208,0.666329377746101
PPDPF,0.365960910804006,9.78277380190405,0.0732718488453711,0.789794808399923
NCS1,0.356191692815218,9.31806122091201,0.0303431239391535,0.863711241242321
ITGB4,0.333508576843483,10.568706086043,0.025158023856692,0.875788168686118
EZR,0.306561067957743,14.892575120302,0.0465694730969277,0.831636737388803
GSN,0.282283697026435,13.7223337815266,0.0779517135014554,0.783362156509196
FTSJ1,0.280809253004646,10.7898978000077,0.039522990500821,0.844705283520422
ATP1A1,0.24518446467341,13.5469974692228,0.0890976873180068,0.768839169126253
SPINT2,0.220302064302827,15.0307962007363,0.0577558762649124,0.812868621551269
RAP2A,0.216719281555268,7.9687715689402,0.00530443047491437,0.942765337894326
CAPN12,0.208787495748924,8.16207260489773,0.00791085202854523,0.930136204654018
ITGA6,0.203596223778446,9.27723460278803,0.00860012828750419,0.927164962890105
GNPTG,0.187369437889317,9.16488107609039,0.00812566923838079,0.929196667213405
KCNJ10,0.178541131837209,6.03505480104306,0.00499499213056406,0.944456812182878
HIST1H1E,0.174947746883402,8.17599012125465,0.00368334505184686,0.952292695005297
MLLT6,0.1620473697545,7.9633014343142,0.00348429260385502,0.9535980521534
TMEM59,0.14594249769346,12.9718860792693,0.0307226847082587,0.862870596878061
CKAP2,0.140366398008593,9.56086749175679,0.00516258234072183,0.943534382521256
IP6K2,0.136178813763107,10.4086984596276,0.00951332038469857,0.923407864069524
GPRC5B,0.109720555935952,8.31757939404438,0.00152057938783328,0.969335658833457
TUBA1A,0.109272341716185,7.00401549560648,0.00169623393201027,0.96761390946219
SAT1,0.0999386407841935,16.7251097428362,0.008599552557889,0.927167393499916
ARL4C,0.0722140763422644,9.13079579587902,0.000946811641429674,0.97580059013974
TSPAN6,0.0706860166252043,10.9177435328148,0.00301738472444215,0.956815295655611
RHOT2,0.0693748775215211,10.2601007899748,0.00199773998939298,0.964855119436767
ACTN4,0.0681017179479237,12.8554230214506,0.00527092985814156,0.942946023109022
GBF1,0.0582336995923705,10.2330680208771,0.00216177944080583,0.96344172170707
RUFY3,0.0487282485945572,8.4993834233407,0.000449411377253791,0.983326258443425
ANXA2,0.0402251810977288,13.5764434095099,0.000950793452703476,0.975749775292012
LMF2,0.0390455648448407,9.8569110860844,0.000579242148900116,0.981070847100701
ADNP,-0.00112078742559768,11.4745133171709,1.41876212839026e-06,0.999063085189187
SOX9,-0.0115340739078541,8.79659996444915,3.13258942852717e-05,0.995597546662758
NME3,-0.0154093859518229,9.99348190283326,7.3401722959267e-05,0.993261039198724
YTHDF2,-0.0219773406020124,11.7828963185742,0.000586553618569882,0.980951779883021
PPP3CA,-0.0271012312032714,8.3403912597053,0.000109898169481767,0.991754210574055
ARID2,-0.0313819589373263,8.7672725631539,0.000185454001444549,0.989288523635774
PHF2,-0.0386597593070322,8.27976441725396,0.000250378677904359,0.987554139378254
GPRC5C,-0.0475068966031835,9.99543766419661,0.000743390517212864,0.978556431900808
ARID4B,-0.0626676069428645,10.1868441291432,0.0014155882612048,0.970412682225828
PCNT,-0.123659385693682,10.4681715037052,0.00716804325044016,0.933488366588485
ZNF829,-0.134809759004604,7.65817157450698,0.00228570688778456,0.96240926362228
PARG,-0.137739169423063,6.13933537514522,0.00313154766250859,0.956006816560215
ARHGDIA,-0.152899924472867,9.68468093341929,0.0116163806180115,0.915395605961021
NPIPB15,-0.159866927197778,6.92428162106448,0.00354378056767919,0.953204104293995
STXBP4,-0.204288124614851,5.79037813447679,0.0071698756923452,0.933479887047818
MGME1,-0.222803731852671,10.1433962009123,0.0177760410558615,0.895454598803124
EPHX2,-0.238626089590112,10.9668425006419,0.0326054101298505,0.858777928307223
RSRC2,-0.313731378399328,9.66664334827155,0.0320705530942666,0.859927892609094
MIER1,-0.327334483567441,10.3099177210326,0.0875046999082642,0.770851647200001
FUCA1,-0.328716324404284,10.6109874132068,0.0439241384233307,0.836412880120335
LAPTM4A,-0.334066448058999,12.0687615642317,0.0810835426851196,0.779173327471055
ZNF385A,-0.361716838714008,9.47555738483434,0.032757470293581,0.858452776800778
UBE2I,-0.373240822856686,10.415607990848,0.11174600507506,0.742133888612652
ORMDL3,-0.385064503520439,10.5767582507335,0.0989588689605421,0.756798541783947
ZNF644,-0.407325830787469,10.5508384640253,0.0563828031673308,0.815062119596912
PHF7,-0.412083424025932,7.86543411262682,0.0221640284862808,0.883352029010761
SRGAP2B,-0.412481108602865,5.75369179021917,0.0369168868496703,0.849844103534972
CTNNB1,-0.418129516544194,11.232572129472,0.134843009917585,0.717861142221491
ZFAND5,-0.431857874985233,12.9795662105037,0.20925153064674,0.65297712630927
FN3K,-0.508957926771633,7.35182194153907,0.0325814162031497,0.858829306306961
ZBTB48,-0.516903552536029,8.4600272648946,0.0417635426511351,0.840426699546202
MEX3D,-0.530604617196897,5.66743148793981,0.0811176661614524,0.779128174792863
MBD6,-0.591931935964023,8.80706749346286,0.0904880250549232,0.767098726889314
LFNG,-0.593444377656858,7.06093893484935,0.0464916454628479,0.831775193949751
TNPO3,-0.61074656427297,10.9471634763118,0.235327467856345,0.633612394706152
FBRSL1,-0.611571183160345,7.04693021523817,0.0587052963925163,0.81136804634313
SPTBN1,-0.64755043330909,10.9608145359359,0.223652087098788,0.642110273608508
SOX4,-0.655767955522398,10.4351142725584,0.153686251953167,0.699765708354484
RBM39,-0.663386181642172,11.3983733733433,0.528892747550007,0.476680598893259
CALM2,-0.674900994648413,13.4851028289587,0.683450236880799,0.419519968987315
JUP,-0.679384441679796,12.3423564784717,0.302646706179467,0.589174544415704
PIP4K2B,-0.725273058764989,8.08528198718989,0.0779872878183652,0.783314069035591
GOLIM4,-0.737854499816521,10.4536728798864,0.40395675811872,0.533268633901868
DDX5,-0.867126442421467,14.3234764467381,1.0186737443062,0.326572682462366
CWF19L2,-0.89696330644327,7.59794220669889,0.103084151336372,0.751958330587794
PDE1B,-0.900040756061435,5.62938343090182,0.275585659616819,0.606190159867025
FZR1,-0.914515116829502,10.643885819031,0.675981159216539,0.422024625798735
TREX1,-0.931519822912956,10.6152008683841,0.481258785523697,0.496949568727436
GALNT4,-0.971222069448389,9.21410310597201,0.167452444042055,0.687345746152495
TMEM50A,-0.99479293518272,12.3550453963489,1.43998337906226,0.246120116220196
PHC1,-0.995829708492655,7.59162075691601,0.170476180880378,0.684698660036606
LRRC8A,-1.00164434847581,10.4998384495299,0.734241681374754,0.403082246964604
ZNF217,-1.02471011019027,10.2643833094059,0.797643329782131,0.383904479573188
HS2ST1,-1.04536136606247,9.71998648944058,0.477690068543283,0.498528143160437
H3F3A,-1.18287446171567,9.37288868005848,0.656564418225847,0.428646528331909
RALA,-1.2867647910305,9.80426282860227,0.617954133912636,0.442313077305832
B4GALT5,-1.35839650727305,9.184892173065,0.456470674878868,0.508099671652056
ATG4D,-1.4188085651208,10.0518776703746,0.964884859810701,0.339332258487242
RBM41,-1.4219659030482,9.21164470630063,0.374077039833545,0.5486464599499
GLUL,-1.46136977833777,13.9208537773165,1.82623885911105,0.193767841365731
S100A4,-1.47912677770065,8.02428817093395,0.333438953454734,0.570989066875292
MCMDC2,-1.48777109061354,5.61879823453715,0.721680539334653,0.407053956311711
IER5,-1.50974140198688,8.70901188033192,0.53003346977758,0.476212601555685
ITGB1,-1.58721457590512,11.6045983581443,2.360813317941,0.142282632517593
RTN4,-1.60703384377166,11.0557577949828,2.59152887050613,0.125308496660837
ZC3H7B,-1.62433014331574,8.53848109279165,0.517786525364599,0.481278179263802
MYL12A,-1.67643694582992,13.736694611367,3.4990097490672,0.0782088557706823
FOXC1,-1.68620863631673,6.19935277027316,0.504662388921001,0.486809450295238
SMARCA2,-1.69180711144896,11.1328710949007,2.30984876497527,0.146400008803996
AP2B1,-1.70332635635258,11.2536194695379,1.4440032878347,0.245487165899009
PSMD6,-1.72248292262665,10.8331380982081,3.26662233090606,0.0879078271336797
HES1,-1.73160482356675,9.44746100260429,1.21980264548844,0.28433946081534
FOSL1,-1.74517343701,6.58140228302746,0.450112257393013,0.511031596678009
SCRN1,-1.87059998776311,8.12552023960129,0.511461288149645,0.483930485871652
MEF2D,-1.8840814405053,10.6257822785434,2.80898977414664,0.111492956305952
CDKN1C,-1.89266461185293,5.66922427983659,1.16665744153817,0.294736433224341
SEPT7,-1.9167531731664,10.9988847490261,3.03382991532741,0.0990758507352194
H3F3B,-1.92541558318923,13.219786247469,5.23852284512161,0.0347576233629593
TSPYL2,-1.95730976278939,10.2999407859047,1.07356185224005,0.314234552883687
ARID1B,-1.96480849765845,9.92995043185429,2.65678302233534,0.120957637438918
RARA,-2.03138719113178,8.28279839128922,0.780641072714484,0.38891029489248
ERI2,-2.04118415462905,8.34990800805843,0.818737746918922,0.377826206748811
FYCO1,-2.05024734581569,8.56435508176106,0.795198372445741,0.384618378155646
CDK14,-2.12176459302424,9.08681404159751,0.969948913066481,0.338101256908849
ADAM19,-2.16576161434966,5.53483775182113,2.80650465307974,0.120792702812058
FAM118B,-2.1716905113569,8.19907382699621,0.80297675349306,0.382354019732824
FXYD5,-2.17860120915081,10.2546465935428,1.48494789691912,0.239159350255817
CD99,-2.23766052404792,12.1086041644478,8.26015813974761,0.0102956046331865
ITGA9,-2.36322472902366,6.72201015890695,0.915613719799168,0.351649816597159
FNBP1L,-2.51169208762404,10.6075051626732,5.04188868851572,0.0379088595385294
CST3,-2.55579529199013,10.0069068071938,3.06962575869285,0.0972539442579002
JUND,-2.68655840994806,10.0949995167774,5.25576809017068,0.0344958756397035
CTSA,-2.72644492037027,14.5034275851455,8.8865965757769,0.00818475430978404
SCUBE2,-2.88214187733336,5.86202788909893,2.22954139733074,0.153186673989431
TMEM8A,-3.01643489388797,7.97187789310611,1.47365870323119,0.240882671061714
PROM1,-3.15612943302,6.65550829665648,1.69079056557516,0.210345232947649
CWC25,-3.15869944965698,9.95969614256722,4.81887270931969,0.0418870591734122
ARRDC4,-3.40562607666039,8.36235345275412,2.16897418652072,0.158560640580498
FCGRT,-3.49653528045743,5.6619212795064,4.72657128009493,0.0513364201021701
TMSB4X,-3.55837687037666,13.6100217825498,8.33955620616397,0.00999674215226387
CHST8,-3.62748629606388,9.73351069339428,3.33625959182161,0.0848602054224353
CCDC71L,-3.72118559014962,7.64227380103604,2.09501113360882,0.165440519281959
OSBPL10,-3.83611122680646,8.40849741676742,2.76143771006492,0.114351578100837
KIF26B,-4.17161396314228,7.49322127472821,2.71271762694556,0.11737171915084
CSF3R,-4.42263334449404,5.83304492243194,5.90733206870535,0.0324733347559492
PLEKHA4,-4.63405587793561,5.88570928852353,6.15306418050638,0.0296707936672943
XK,-4.85544361463962,9.70864608113246,5.8780648967153,0.0264012322673818
DENND4A,-5.00745555516364,11.4378640801616,16.8655072776912,0.000696068764152967
RASL10A,-5.12856672985715,6.03275023945162,6.66661865525683,0.0246932805520742
TRANK1,-5.2748078098797,6.60378498641135,5.83949417831494,0.0268346681416399
ARHGAP4,-6.2097183646974,6.47017159974521,8.2259854277951,0.0146669676265631
TNIP2,-6.48827048502472,8.77600779240235,7.77982909426945,0.012334045117085
SALL2,-6.84090412150641,6.82463852440672,7.67510142765791,0.0175280567587552
CXCR4,-7.06648313761712,8.68444168040092,9.43107357153672,0.0067406669028068
TGFBI,-8.41849024619398,7.99209874184363,11.5584084737658,0.00557108655396783
MAOB,-8.41872130721088,7.98216047413074,9.85894256557495,0.00893270177721827
