,logFC,logCPM,PValue
GABRD,8.18903686643063,5.79189928235935,0.165814637341063
GFOD1,8.18273952372225,5.78211505634084,0.141129347915076
SHQ1,8.17990609177834,5.77913563468226,0.151726184617589
HSD17B4,8.15139467980313,5.75471644773967,0.117832530156271
GNG4,8.14852013551964,5.75514998286617,0.23496602406654
NYNRIN,8.14299929629884,5.74884978261547,0.146988417258513
MPV17L2,8.14097946365396,5.74669432609778,0.142586863943606
ZNF850,8.13835504643582,5.74171894617018,0.143787871263734
GRTP1,8.13353574664863,5.73780192329285,0.114295277839122
CDCA7L,8.12578789240556,5.73302414587111,0.179310852674117
HIST1H2BK,8.12368661783372,7.89513956006422,6.88225523567476e-05
NME4,8.11018904773279,5.71651436372124,0.10418948009665
TMEM177,8.10006500017155,5.70522734254201,0.150224149838657
H2AFY2,8.08915818158377,5.69816146693794,0.15108939750781
RFC3,8.07175028189901,5.68081986769969,0.172701392712933
CHD3,8.06619534358264,5.67486726755463,0.159595113665861
MAP7D2,8.06012302765873,5.67084299382521,0.155320914439664
PTGR2,8.05855159627438,5.66852691635869,0.119202578234342
AACS,8.04485945762453,5.65312799900935,0.262376239941984
MCM10,8.03852079770575,5.6524707273542,0.208786673439393
CDCA7,8.02086300343288,5.63496079656982,0.17531985966184
POLR1E,8.0130286032675,5.62749672664038,0.152824160007016
SMCO4,8.00142922094517,5.61625648816139,0.164336267348457
KRTAP10-4,7.99938577536565,5.61634161842249,0.328166120876442
EARS2,7.99376565840708,5.6065444355826,0.174986624625795
ERP27,7.96512824176823,5.58389792788802,0.177837092846749
NCALD,7.9625169474347,5.57963867239567,0.13388961854161
RCN3,7.95502330287223,5.57251929310552,0.201653558197595
ULK2,7.94805133713666,5.56518307457318,0.230295463329766
METTL17,7.94735504468888,5.56670052732004,0.189666606052485
UNC119B,7.94527402435704,5.56288509107347,0.233950590324062
TMEM185A,7.9227463542328,5.54151084100253,0.172332640134373
SLC25A12,7.91794474676362,5.53788690975877,0.197091920682758
ATP2A3,7.91460743221953,5.53424047990243,0.254850578700794
CISH,7.89790163963673,5.51903159485658,0.209081267024143
MIR503HG,7.89414895108603,5.51551758906635,0.307286916726556
CASP14,7.88023304974748,5.50460782667494,0.247375004517185
LYNX1,7.87078823727112,5.49512612743796,0.205859842773512
EIF1AD,7.86809244227213,5.49348217675737,0.199327338470118
SEL1L3,7.86444244445811,5.4904008130513,0.246424559754556
E2F7,7.86333546036167,5.49020139230846,0.247775310239964
REEP1,7.84997619696606,5.47653765808486,0.205972017647804
SETMAR,7.84975194923508,5.47582859889221,0.204730796033265
NAB1,7.82743125526626,5.45749031498045,0.217684750739371
NFS1,7.8218780522186,5.44879022530616,0.237817361210322
HSD3B7,7.81577252517853,5.446600461116,0.230344340392636
RIOK2,7.80275213712314,5.43279514464323,0.214319404903948
DSCC1,7.80094913803889,5.43328439891952,0.260400020647931
PDZK1IP1,7.78993166362261,5.42197982498938,0.278144335097994
FUT10,7.78140356142822,5.41577335120382,0.285065668424219
TRMT5,7.77830097618898,5.40961024687008,0.224601694072028
SMTN,7.72362138915828,5.3611938341467,0.291237251934983
LYPD5,7.71323553974436,5.35414576081548,0.349901026908169
GP2,7.70318552107486,5.34059113000338,0.360165130065774
MAP4K2,7.69641631850051,5.33710868804394,0.307657833157329
UGGT1,7.68691847431329,5.32839620954379,0.25313633858974
UTP18,7.67017273725338,5.31389937935809,0.265231337416821
A2ML1,7.66491830373036,5.30729742662154,0.375040534595859
AKR1B15,7.66444301820729,5.3053595615082,0.317008306309049
NPNT,7.65477936141695,5.29533476164012,0.32652140800871
SERTAD4,7.65423545037782,5.29455341142351,0.32085947854011
GPRIN1,7.64605546802635,5.29254380028142,0.305905719417471
