,mean,total,tech,bio,p.value,FDR,per.block.Br11.mean,per.block.Br11.total,per.block.Br11.tech,per.block.Br11.bio,per.block.Br11.p.value,per.block.Br11.FDR,per.block.Br16.mean,per.block.Br16.total,per.block.Br16.tech,per.block.Br16.bio,per.block.Br16.p.value,per.block.Br16.FDR,per.block.Br23.mean,per.block.Br23.total,per.block.Br23.tech,per.block.Br23.bio,per.block.Br23.p.value,per.block.Br23.FDR,per.block.Br37.mean,per.block.Br37.total,per.block.Br37.tech,per.block.Br37.bio,per.block.Br37.p.value,per.block.Br37.FDR,per.block.Br38.mean,per.block.Br38.total,per.block.Br38.tech,per.block.Br38.bio,per.block.Br38.p.value,per.block.Br38.FDR,per.block.Br39.mean,per.block.Br39.total,per.block.Br39.tech,per.block.Br39.bio,per.block.Br39.p.value,per.block.Br39.FDR,per.block.Br44.mean,per.block.Br44.total,per.block.Br44.tech,per.block.Br44.bio,per.block.Br44.p.value,per.block.Br44.FDR,per.block.Br45.mean,per.block.Br45.total,per.block.Br45.tech,per.block.Br45.bio,per.block.Br45.p.value,per.block.Br45.FDR,per.block.Br53.mean,per.block.Br53.total,per.block.Br53.tech,per.block.Br53.bio,per.block.Br53.p.value,per.block.Br53.FDR,per.block.Br57.mean,per.block.Br57.total,per.block.Br57.tech,per.block.Br57.bio,per.block.Br57.p.value,per.block.Br57.FDR,per.block.Br61.mean,per.block.Br61.total,per.block.Br61.tech,per.block.Br61.bio,per.block.Br61.p.value,per.block.Br61.FDR,per.block.Br7.mean,per.block.Br7.total,per.block.Br7.tech,per.block.Br7.bio,per.block.Br7.p.value,per.block.Br7.FDR
DDX52,1.9266456152109,1.78344566787031,0.901039080498343,0.882406587371965,0,0,1.36194205625566,1.3863532418722,1.7491069459792,-0.362753704107003,0.814724031042798,0.999752931865704,2.28730892531333,0.156773547639929,0.0901431968738123,0.0666303507661166,0.0100939147817728,0.0455293412708178,1.59649084086908,2.21049564103753,2.03488168199541,0.175613959042119,0.359645248571445,0.796300576840682,1.10038633355258,2.42170016613856,2.41927986979992,0.00242029633864504,0.496665942117861,0.876846410660511,0,0,0,0,NA,NA,2.48584479531494,0.042730082652649,0.195905983002429,-0.15317590034978,0.943492812285567,0.978653450279076,0,NA,NA,NA,NA,NA,4.07328144192709,10.0789967357177,0.259955255944423,9.81904147977325,0,0,2.56792838714576,NA,NA,NA,NA,NA,2.65525799911007,0.180480909968106,0.83007192494538,-0.649591014977274,0.999654861299027,0.999989875876421,1.36517922377029,1.32917833451816,1.39334918666232,-0.0641708521441595,0.591869862167213,0.999999728243791,2.34076453599598,0.0277480191582701,0.0376967597805345,-0.00994874062226435,0.815312659358459,0.999662782356121
ANKFY1,1.93631822411347,1.65855654170524,0.799030559855807,0.859525981849433,8.00985263834901e-261,7.18426897869576e-260,2.07476645118622,1.85813638897416,0.415592503062048,1.44254388591211,4.49364997127175e-51,2.90218236273852e-50,2.45014355232258,0.140073668703762,0.0394583291663006,0.100615339537462,5.58858946603849e-16,8.81290115116244e-15,1.49474853159901,1.93205804996733,2.03031954523973,-0.0982614952724064,0.579866286503848,0.99998241641373,2.41765115917671,0.0521087280062544,0.125345651415035,-0.0732369234087806,0.999999472184766,1,0,0,0,0,NA,NA,1.4705808628724,1.8998838836015,1.92361867425008,-0.0237347906485779,0.509976077428324,0.978653450279076,5.21290640776631,NA,NA,NA,NA,NA,3.79003961021141,7.69606984659786,0.36160104963516,7.3344687969627,2.44698339851257e-211,6.11632036446816e-210,2.74658259589228,NA,NA,NA,NA,NA,1.69781992277947,1.49786040851131,1.55468872794878,-0.0568283194374657,0.562969222355947,0.999989875876421,2.21910382887506,0.858723518467338,1.04826158534915,-0.189538066881811,0.819176988110355,0.999999728243791,1.74832832211186,0.650650924222883,0.491419532491786,0.159231391731096,0.135211334529759,0.599248024732749
QARS,2.64289009022102,0.957591413793536,0.104377902060254,0.853213511733282,0,0,2.328667379277,1.69853611730326,0.164064841707024,1.53447127559624,0,0,1.9612562786232,0.491073799908956,0.369978925192858,0.121094874716098,0.151843787719973,0.408833013247696,3.12127402354124,0.361807216977104,0.0232325275496831,0.338574689427421,0,0,2.86210958116318,0.125895734046814,0.034845948591518,0.091049785455296,6.30148594031663e-106,1.29630567915085e-104,0,0,0,0,NA,NA,2.71914344804863,0.0495021159679251,0.0446789172262696,0.00482319874165554,0.413400216490325,0.978653450279076,0,NA,NA,NA,NA,NA,4.86339888733301,6.69953401240254,0.0592734556227872,6.64026055677976,0,0,2.8891132907525,NA,NA,NA,NA,NA,3.12880272517306,0.0358824460709506,0.139898714536763,-0.104016268465812,0.999368011912021,0.999989875876421,2.7989383579046,0.0363427125279468,0.186431461371859,-0.150088748843912,0.999975641808611,0.999999728243791,2.64531022114631,0.07733998272986,0.021374228803779,0.055965753926081,2.65029658414869e-19,6.64044131092003e-18
KIAA1109,2.14377528148716,1.49831397214004,0.652959544387185,0.845354427752857,7.64398441749592e-277,7.02879558893319e-276,2.16143025892986,1.43884102342868,0.303658339351419,1.13518268407726,6.6050739556447e-59,4.50549727969882e-58,2.13279489981815,0.118281896649517,0.178211872355212,-0.0599299757056948,0.854695528968101,0.99913521707492,1.87155320424503,1.5908570755135,1.93931636041967,-0.348459284906172,0.772857542518538,0.99998241641373,3.08832115894018,0.0513979126129954,0.023458874426807,0.0279390381861883,1.27056262837203e-23,1.18613302097616e-22,0,0,0,0,NA,NA,2.81731595610589,0.0331761878634655,0.0282219445170853,0.00495424334638019,0.360991170491603,0.978653450279076,4.57833664610179,NA,NA,NA,NA,NA,3.79003961021141,7.69606984659786,0.36160104963516,7.3344687969627,2.44698339851257e-211,6.11632036446816e-210,2.60025478122014,NA,NA,NA,NA,NA,1.82627613708801,1.64087270299278,1.47041498557597,0.170457717416809,0.307595676153545,0.999989875876421,2.2290863262953,0.64869104781449,1.04211206948616,-0.39342102167167,0.971589206675146,0.999999728243791,1.52093526323774,1.76495202792713,1.18259994810436,0.582352079822764,0.0469770907787989,0.250789411634192
FAM178A,1.50173569813315,2.43659623405465,1.59533126135175,0.841264972702894,0.000959228574679758,0.00328771829945615,1.90917542100769,1.16993259691294,0.731572291061853,0.43836030585109,0.0048392288166515,0.0168414100217825,1.67124230059706,1.31123648692855,1.01747353828832,0.293762948640236,0.1821225087209,0.466117459563389,1.04820924874746,2.06025970497682,1.49510214503283,0.565157559943987,0.0577182399254715,0.200779224981386,1.02532741905771,2.10259263254309,2.09490563019344,0.00768700234965358,0.487772989073575,0.876846410660511,0,0,0,0,NA,NA,2.00140497237752,0.598283201898238,2.36094886120439,-1.76266565930615,0.934892479867046,0.978653450279076,0,NA,NA,NA,NA,NA,2.65560376968952,14.1044627631784,3.9349551794709,10.1695075837075,3.90320058552336e-05,0.000505440962568736,0,NA,NA,NA,NA,NA,1.93311314131871,1.07186181372343,1.38830789675306,-0.31644608302964,0.838517983721301,0.999989875876421,1.55811758930561,0.812551048250078,1.38688759788188,-0.574336549631799,0.981660380248269,0.999999728243791,1.21516311923025,1.13478209213496,1.54315947363087,-0.408377381495909,0.815966913790697,0.999662782356121
MAPK6,2.53722791361811,2.15920513876554,1.32126427391733,0.837940864848201,0,0,2.66809555680853,0.930706648173983,0.0449623056042534,0.885744342569729,0,0,1.92952599297606,1.18801417124402,0.441058815789013,0.74695535545501,5.13054244874024e-08,4.26300479941199e-07,2.5678686417267,0.916834918794368,0.346662032158221,0.570172886636148,3.70203774679045e-12,2.26603345570223e-11,3.05257097186045,0.000739161192484094,0.0250149288795595,-0.0242757676870754,1,1,1.46608409794487,4.29880516449362,7.94959871395449,-3.65079354946086,1,1,2.9805268616227,0.00454514532827164,0.0150437784321026,-0.010498633103831,0.921393129834918,0.978653450279076,0,NA,NA,NA,NA,NA,2.65560376968952,14.1044627631784,3.9349551794709,10.1695075837075,3.90320058552336e-05,0.000505440962568736,1.99002470265756,NA,NA,NA,NA,NA,2.99052578134132,0.0357692873166701,0.216873506460948,-0.181104219144278,0.999853294386293,0.999989875876421,2.79476174755431,0.0150556577282701,0.189149944978643,-0.174094287250373,0.999998288275102,0.999999728243791,2.26671571465667,0.0971184702052961,0.0493235334452221,0.047794936760074,0.000490609416713946,0.00391216421414896
INTS5,1.16845538808044,1.64840702854032,0.812646544233746,0.83576048430657,6.16220888416117e-157,4.53052267395928e-156,0.636195919790983,1.20663157518842,1.2513841667039,-0.044752591515488,0.561355798141374,0.87181839971913,1.73143475220354,0.968610243696784,0.949143967586303,0.01946627611048,0.474305502017576,0.863317419960178,1.1585210416744,2.61587589548235,1.67260358022671,0.943272315255638,0.00942180941310322,0.0410208440860725,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0.743613044276592,1.6588810788549,1.42279487367098,0.236086205183923,0.368313552975871,0.978653450279076,0,NA,NA,NA,NA,NA,3.73629989238728,7.28017365271699,0.384662714688945,6.89551093802804,1.36621701066272e-165,3.24869478553163e-164,2.49371873104552,NA,NA,NA,NA,NA,1.23641591756244,1.98634444957713,1.59888640365722,0.387458045919914,0.146675609166834,0.999989875876421,2.4420733129092,0.767553389886592,0.846989735803404,-0.079436345916812,0.681955200383326,0.999999728243791,0,0,0,0,NA,NA
SCGB2A2,0.711062349602368,1.45229390572626,0.657235629326953,0.795058276399309,1.19126851593248e-86,7.2239784258402e-86,1.92688442595325,3.53515349717784,0.690895938972427,2.84425755820541,5.56981809800366e-71,4.09252678281423e-70,0.595937854156687,1.77570963008438,0.870456086119297,0.905253543965087,0.000541246752751778,0.00296624445870827,0.741203178965112,2.74691076253994,1.39537389500504,1.35153686753489,2.74520555924731e-05,0.000153164275861163,0,0,0,0,NA,NA,0,0,0,0,NA,NA,2.02648161542213,3.19435739032081,2.34984164044442,0.844515749876396,0.23317010696936,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.02488016153927,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.8201164215265,3.27080777713965,1.26578873272835,2.0050190444113,6.65735775967424e-16,2.66665883843323e-13,0,0,0,0,NA,NA
RHOBTB2,1.21295901411665,2.33788340542847,1.54683666676058,0.791046738667887,1.77126971617744e-08,6.81022164200853e-08,1.28671266212154,1.27025562122559,1.75334859770371,-0.48309297647812,0.882899516116616,0.999970699432885,0.807279500481654,0.54989552961673,1.0487329917661,-0.498837462149368,0.932512595071314,0.99913521707492,1.7333916434638,1.13901925914246,2.00259549843517,-0.863576239292717,0.96374221920319,0.99998241641373,1.1418209843653,2.60751032067386,2.606759254749,0.000751065924868399,0.499039776181963,0.876846410660511,0,0,0,0,NA,NA,0.751796503680568,0.16514278461941,1.4382678841056,-1.27312509948619,0.963605761217912,0.978653450279076,0,NA,NA,NA,NA,NA,2.75237049618833,15.1510866965759,2.43283444083949,12.7182522557365,6.71235508604313e-16,1.17882994223516e-14,0.859658666687841,NA,NA,NA,NA,NA,1.05184345670772,1.19959694509804,1.49159286093562,-0.291995915837576,0.802021877389311,0.999989875876421,1.76959558553985,0.499745132314312,1.29504660343888,-0.795301471124568,0.999026874722224,0.999999728243791,0.834779308617724,0.796581765018326,1.39918853563224,-0.602606770613915,0.928521509961901,0.999662782356121
PRMT5,2.23378799611358,3.28987398341837,2.50074218228028,0.789131801138089,0,0,2.38869397819802,1.48915305747427,0.124858913488973,1.3642941439853,0,0,1.96683241970062,1.26432496881445,0.360640042809601,0.90368492600485,1.71054641424265e-15,2.58672275385146e-14,1.17917317745597,2.6909631525538,1.70460115353736,0.98636199901644,0.0079807013980221,0.0354474915292037,1.42500307502016,4.06126752763381,3.96494050637072,0.0963270212630856,0.419585578505421,0.876846410660511,2.6532455860439,14.0794242797229,14.0732821482288,0.00614213149415654,0.456243731205534,0.709554105960966,1.93975854639959,0.883312450569247,2.35093480245734,-1.4676223518881,0.897122699747109,0.978653450279076,0,NA,NA,NA,NA,NA,4.15384484458223,6.60859653117976,0.231728017485473,6.37686851369428,0,0,2.42587874395167,NA,NA,NA,NA,NA,2.04782783649286,1.40864179686068,1.28843235513031,0.120209441730372,0.342898318469064,0.999989875876421,2.46554342521234,0.406628187429056,0.821377601825849,-0.414749414396793,0.994575817106422,0.999999728243791,2.11795707203016,0.0064278819457128,0.0866262814684192,-0.0801983995227064,0.999180524641248,0.999662782356121
C7orf49,2.06567148083454,1.37050751238979,0.587394873913541,0.783112638476244,0,0,2.57565833123787,0.803744179106799,0.054542220387633,0.749201958719166,0,0,2.00420178555523,1.43712861485405,0.303717312718939,1.13341130213511,4.61814654985385e-32,1.95981083035814e-30,0.981595660313138,2.0789277044069,1.46350165052111,0.615426053885794,0.0399509414016439,0.146712322914787,2.74382272983259,0.0192208904408436,0.0423562616468641,-0.0231353712060205,0.999997477861121,1,0,0,0,0,NA,NA,2.45778253634689,0.949148157194434,0.259428533787822,0.689719623406612,3.54859769283197e-08,1.45842222280187e-06,0,NA,NA,NA,NA,NA,4.12318398347936,6.3875387800727,0.242061713535809,6.14547706653689,0,0,2.744273742133,NA,NA,NA,NA,NA,1.8145448066724,1.60631785191577,1.47850148044,0.127816371475774,0.353879751084729,0.999989875876421,2.43235559715529,0.317995159295122,0.857821041943084,-0.539825882647962,0.999250672682295,0.999999728243791,1.52356937775266,0.105053786611233,1.17201852415415,-1.06696473754292,0.999020551690603,0.999662782356121
TRNH,2.12372634893899,2.45014157303998,1.66871639847559,0.781425174564384,1.18490403726515e-247,1.04001813789257e-246,1.76166392104399,0.862798792546501,1.21105776510167,-0.348258972555174,0.892806189240877,0.999970699432885,2.26127694947627,0.0862108502815034,0.104412485133043,-0.0182016348515392,0.708092228316291,0.99913521707492,2.20277159672518,0.538254036367436,1.60866688649559,-1.07041285012815,0.99720663024333,0.99998241641373,2.50853550678086,0.001616920401843,0.0880083643624159,-0.0863914439605729,1,1,1.46608409794487,4.29880516449362,7.94959871395449,-3.65079354946086,1,1,1.88764942899038,0.0196277479164518,2.31805751194012,-2.29842976402367,0.97776960108924,0.978653450279076,2.5506986237502,NA,NA,NA,NA,NA,3.0357995683957,18.4321580389431,0.773641870842927,17.6585161681001,5.58131767290597e-267,1.57036655362286e-265,2.32250643400784,NA,NA,NA,NA,NA,2.24726624095952,0.127897180764308,1.11759550609072,-0.989698325326413,0.999938481222796,0.999989875876421,2.05267274925464,0.121464098290217,1.14594400211813,-1.02447990382791,0.999996765364799,0.999999728243791,1.81354342981847,0.0125829003948202,0.370180878716834,-0.357597978322014,0.999491269363507,0.999662782356121
CMTM7,0.826179199405567,1.13809033273251,0.357844245001085,0.780246087731426,0,0,0.70316057195227,1.93811450415821,1.34857380379539,0.589540700362829,0.0295485673868358,0.0915140530778736,0.216192025819247,0.233694960139149,0.242538690675276,-0.00884373053612683,0.545613652933734,0.928115732183501,0.986363894404618,2.40849696861493,1.46461988569611,0.943877082918817,0.00363904377021784,0.0172902906359852,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,4.8640038157129,NA,NA,NA,NA,NA,4.15384484458223,6.60859653117976,0.231728017485473,6.37686851369428,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.118798421581099,0.155243714671765,0.190282534613104,-0.0350388199413396,0.823563149973934,0.999999728243791,2.08343223571621,0.0367566485613006,0.1006995177455,-0.0639428691841996,0.984604355716808,0.999662782356121
REEP5,2.9643968050836,0.811190228019032,0.0313735851100561,0.779816642908976,0,0,3.29959016967623,0.124358470824263,0.0158664812689702,0.108491989555293,7.3319320974712e-192,8.47505761298748e-191,2.91384073950786,0.0500539207688933,0.0290517132024947,0.0210022075663986,0.0115488260245488,0.0515752117586666,3.28470189976843,0.167343850437451,0.0165340692926974,0.150809781144753,0,0,3.09980247465373,0.00735387475253219,0.023082290748952,-0.0157284159964199,0.999999993734952,1,0,0,0,0,NA,NA,3.23451099756478,0.00916219079093298,0.00589431087716413,0.00326787991376885,0.130563973932932,0.978653450279076,4.72374086506353,NA,NA,NA,NA,NA,4.75643761452579,7.6956624473761,0.0764475454583533,7.61921490191775,0,0,3.04380457219256,NA,NA,NA,NA,NA,3.24533441586314,0.0306974142125203,0.0798594595751633,-0.049162045362643,0.99620080981239,0.999989875876421,3.06143354880327,0.0115453029535412,0.0482289286375269,-0.0366836256839857,0.999937842875019,0.999999728243791,2.74831619047279,0.0157248080740862,0.0187710520392388,-0.00304624396515264,0.709516098383507,0.999662782356121
RGS10,1.97133041642135,1.3692728174121,0.600877480504933,0.768395336907165,0,0,2.07299693441268,1.22394850004234,0.418244343754013,0.805704156288323,4.49647333571149e-17,2.14620587448604e-16,1.84471357476125,1.06569990431187,0.743492457189042,0.322207447122823,0.0866178604150302,0.270707949718152,2.8545048252139,0.0950448981854141,0.0713777104177794,0.0236671877676347,0.0836603782481632,0.271858236400877,0,0,0,0,NA,NA,0,0,0,0,NA,NA,2.05585866489444,0.102582908936699,2.32015246668567,-2.21756955774897,0.973643599231568,0.978653450279076,0,NA,NA,NA,NA,NA,4.50146098430332,9.37781926664907,0.13246073814043,9.24535852850864,0,0,2.08519608302548,NA,NA,NA,NA,NA,2.6862622690009,0.050242296150049,0.786896723533255,-0.736654427383206,0.999975397089872,0.999989875876421,1.81589916381994,1.37915447848711,1.26839720420508,0.110757274282027,0.329769099735539,0.999999728243791,1.88160774780711,0.39823592135844,0.26775316112406,0.13048276023438,0.0487070305739393,0.259187844934097
