,logFC,logCPM,PValue
LYZ,9.8748386169027,11.6514694299686,0.000334006147540577
CD163,9.86604543459548,6.45719654907961,0.116440387553999
CXCR2P1,9.84994205938278,6.4417524606215,0.11952307527908
IGSF6,9.84527909985333,8.23409395368666,0.00434258049239839
CREB5,9.83874245435367,6.42979040150385,0.122043151735257
ZNF234,9.83552833342473,6.42713061521639,0.122715261138517
CD86,9.83365685372563,6.42614124275974,0.122895136614278
LILRB2,9.82534472914275,6.4177085353707,0.124630309528855
DPYD,9.76088693467958,6.35646962609639,0.13660324779317
MIR22HG,9.74960135259765,6.34429518455976,0.138085725034329
CD48,9.74936035912533,6.3454458524528,0.138179553187054
BIN2,9.7457289917333,6.34140350266877,0.138604049961954
SIRPB1,9.73072604883972,6.32648444128743,0.140618981895908
LY6G6F,9.71421740108034,6.31185990118767,0.142855494279765
RASSF5,9.70403029285525,6.30111812055555,0.14424914994953
GP9,9.67819672233324,6.27747334026682,0.147783912699949
FGD2,9.67819672233324,6.27747334026682,0.147783912699949
TBXAS1,9.67720696427723,6.27646584935595,0.147896602450928
LILRA2,9.66893199574696,6.26803761429997,0.149078612078555
SELP,9.64747666510238,6.24817816918026,0.152057441416405
EREG,9.62242063274166,6.22430601604598,0.155568649389424
MS4A7,9.60333875018714,6.20613902780468,0.158478530927573
VIM-AS1,9.60090380847857,6.20365624804637,0.158775750104929
IGFLR1,9.60050192528001,6.20237368679049,0.158929539305428
SRGN,9.5994552684877,10.6163115033594,0.000706101382755115
ELOVL6,9.58851801910714,6.19145874759677,0.160761301232608
APBB1IP,9.58374128348898,6.18613289506701,0.161408540479868
LAT2,9.58288787284853,6.18570923191205,0.16146015604684
ERCC-00126,9.56449189195266,6.16781554437047,0.164449971328877
CD93,9.56440047559221,6.16910395035772,0.164290348356028
SPIN3,9.55076347728452,6.15517581407063,0.16629414968756
CDC42EP2,9.5420827309672,6.14629550245323,0.167683232968364
FBXW9,9.5378450483719,6.14387490436086,0.168262894347344
ARMC5,9.52315316383083,6.12787636525511,0.1708598536269
ALKBH4,9.49550686498684,6.10256380709776,0.175005583273592
LILRA5,9.48353026439138,6.09133100958336,0.177072944143309
SLC16A14,9.47313305942452,6.08120439605727,0.178721681425433
CLEC12A,9.47053545178066,6.07960234474683,0.178937235032112
ENDOV,9.45997284098226,6.06824460353887,0.180771042375446
ALDH2,9.45873441560002,6.06859329523124,0.181022705662449
LOC102724696,9.4548837211906,6.06465142141451,0.1815600577842
RIN3,9.4451384775369,6.05356055271664,0.18338433223482
LOC728769,9.44404608314247,6.0535444816748,0.183386549458093
C2orf88,9.42644577517831,6.03830040144579,0.186117400692626
ZNF426,9.42314409134155,6.03264079051622,0.187222141716527
PIK3AP1,9.40704158918589,6.01840469093993,0.189868503903292
SMOX,9.39695691299217,6.0098169125352,0.191417496556341
LY86,9.3897918615772,6.00365846136698,0.19262769672265
SAMD9L,9.38234794899074,5.99662911424205,0.193647684170933
ANPEP,9.36561962569754,5.97946038011245,0.1968209902298
ALOX5AP,9.35010370189192,5.96285471385285,0.199963268839115
