,Patient.1_CL.1,Patient.1_SC.1,Patient.10_CL.1,Patient.10_CL.2,Patient.10_SC.1,Patient.2_SC.1,Patient.3_CL.1,Patient.3_SC.1,Patient.4_CL.1,Patient.4_CL.2,Patient.4_CL.3,Patient.4_SC.1,Patient.4_SC.1.1,Patient.5_SC.1,Patient.7_CL.1,Patient.7_SC.1,Patient.7_SC.2,Patient.8_CL.1,Patient.8_CL.2,Patient.8_SC.1,Patient.8_SC.2,Patient.8_SC.3,Patient.9_CL.1,Patient.9_SC.1
VRK1,0,0,0.113620462896411,2.21578620122441,0.750694125757585,0,0,0,0.0229349531661052,0,0,0,0,0,0,0,0,0,0.0970770582483741,0,0,0,0,0
VSIG1,0,0,0,0,0,0,0,0,0.0150866328390824,0,0,0,0,0,0.0195207939040666,0,0,0,0,0,0,0,0.0485198328899275,0
VSIG2,0,0.14927971923794,81.5486854936311,0.445886327672095,0.321255005500945,0,0,1.40126919188693,0,0,1.08966875298402,0,0,165.381780672942,0,33.6482434553176,0,0.0867647666215812,39.088417410345,19.2490387048943,17.282177140173,0,0,162.578927499115
VSTM2A,0,0,0.0194531331134003,7.71015070041487,4.59360582826644,0,8.9570231920657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VSTM4,0,0,0,0,0.0151641903254153,0,0.0135983446402182,0,0.0356734236883138,0,0,0,0,0.188668747038881,0,0.00736174748515657,0,0.00819110931851944,0,0,0,0.0035923413117569,0,0
VTA1,0,0.00460319090899858,0.0072155985020681,1.03807632064885,3.27895966365018,0,4.02710127298056,0,1.5980002506292,0,0.63169948654407,0.0107988125758733,0.0500129185645803,0,0,0,0.00197226161209982,0,0,0,0,3.16810972768419,0,5.36062621911334
VTCN1,0,0,0,0,3.15742129799849,0,0.0681441099168876,0.00276217970865818,0,1.1022446526442,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VWA2,0,0,0.0202543620050991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.22994436636611
VWCE,0,0,0,0,0,0,0,0,0,0,1.18178592998486,0,1.74723104025534,0,0,0,0,0,0,0,0,0,0.0224150359505263,0
VWDE,0,0,0,0,0,0,0,0,0,0,0,0.0229182092454946,0,0,0,0,0,0,0,0,0,0,0,0
VWF,0,0.00405761649227993,0.00318019956835022,1.37862372626132,0.00436606397440495,0,0.00261015112450778,0.00211601750509034,0,0,0,0,0,0,0.106318980253589,3.57786728681439,1.06483575395068,0,0,0,0,0,2.05155982698324,0.0459260462855628
WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045389555993676
WASF1,0,0,1.77191756612408,0,0.00957735350314908,0,0,0,3.30876678632626,0.0418251103096819,0.00433140554801737,0.0156604666830347,0.00302203613977206,0,0,0,0,0,0,0,0,0,0,0
WASF2,0.00293433430684517,0.0207624869868797,0.344983728333765,7.42329756543323,2.20726977193237,1.60921369281178,3.60075785883628,3.48861600110441,0.168179870914486,2.29693769973505,7.94557455000805,0.00487075617789442,12.3223640525212,0,0.0155435829185039,15.3944778156725,0.00889579790746793,0.0651651990928241,10.0918752569067,0.00126883501244602,0.0174022228126323,3.78516088064202,1.49224951653903,5.35538362457951
WASH2P,0,0,0,0,0.146375696302298,2.0878189928662,0,0.017735283856993,4.87003064325551,0,0,0,0.0230936784396857,0,0,0.479661031309023,0.568276931405485,0.0197666229494796,0.284393338380111,0,0,0.0346758679217202,0.4152912514583,1.17616467396745
WASH3P,0,0,0.0748828437317035,0,0,5.77380997157438,0.307300744138586,0.0249124944459742,0.0345498029421931,0,0,0,0.0162196765640979,0,0.0447044472981081,1.22277295292158,0.214913545920422,5.94189978129885,2.04735125978117,0,0,0.0487086856897737,0,4.5358789935865
WASH7P,0,0,0,0,0,0,0,0,0.0340349502806518,0,0,0,0.623141022473775,0,0,0,0.0806517931978448,0,1.91845959193719,0,0,0,0.0273647890428587,1.59793025042328
WASL,0.0940083087262725,0,0,0.00794729545407204,0.183229368481959,0,3.8201890836955,0.0138753603870733,0.184732736996015,0.00714444733965711,2.84853212984305,0,0.242105157279014,0,0,1.4704913309292,0.00227998265664799,0,0.745367331772696,7.56905182869951,0.00557521183212489,0.00542579603493304,0,0
WBP1L,0.0055685868590971,406.782982409524,0.117349637960877,0,1.0684013274214,0.0125984324233271,4.68394086267308,0.0431501524129933,0.324860007834034,2.50218002005756,0,0.00462170053064783,0,0,0.0442463856527958,4.63309348352704,0.00168818608067766,0.691614861009239,3.138407255201,0.00361186758450799,3.38916959836304,0,0,9.58581552579794
WBP2,6.01955171451306,0.165087513341181,27.1717054408594,8.53068047140658,15.9162713088085,38.5335318390359,1.10444023920422,27.532201821315,38.6366405689026,37.236267248503,29.4034127302935,0.0387285504866499,22.6672381119695,0.179371317794737,0,88.0827504667022,0.155611769661636,0.0383810463747021,23.1927924841127,59.0296359633807,0.0691846235126378,5.9587469589343,54.4687188286581,7.57796583715476
WBP4,0,0,0,0,3.00397777380099,0,0,1.30698407320112,0.0458882567414646,0,0,14.0847080704273,0.0215426028241652,0,0,1.06060997399698,0,0,0,0,0,0,0,0.0299227676997914
WDFY1,0,0.00398091463547145,0,0,1.07088286979453,0,0,0.00207601804432601,5.16513791895292,0,0.0116234899387927,0.00466949469171152,0,0.982473221702941,0.320378298248019,7.52579243307609,0,0,0.0124837098800598,0.00851484389121064,0,0,0,2.32048174414768
WDHD1,0,0,0,0,0.836292126484878,0,0,0,0,0,0,0.00474815297495023,0.00549757175615097,0,0,0,0,0,0,0,0,0,0,0
WDPCP,0,0,0.0015795213295114,0.177577312805904,0,0,0,0,0,0,0.041190193940415,0,0,0,0,0,0,0,0,0,0,0,0,0
WDR1,1.40257660869708,0.0167497380351231,57.7097350012422,43.7763369168094,26.0252140553535,0.00535561993764792,0.193943478323747,3.17949145262425,14.5972714721291,17.585608607518,22.3907740407128,10.3048229093884,5.62441741894106,8.91099531611184,0.0626974365298038,25.0501398662594,2.14577777279932,0.00486766427150645,6.95960673316092,31.1228104491467,0.122840457086884,82.1040853418585,1.08599165816887,20.7170510399957
WDR11,0,0,0,0,2.84923099985232,0,0.0867445409432233,0,0.212785814647327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WDR12,0,0,0.0199013371096517,0.109974052109779,4.27321481807856,0,2.46643958790924,0.00264836069521091,2.53795280008715,0,0,0.00595683946092079,0,0,0,0,0,0,0.00796268767198987,0,0.00266032223159947,0,0,0
WDR13,0,0.0568629896698831,1.84210125064541,14.8897542378997,0.244742154559943,0,2.6824137829572,1.79898723636691,10.2538427220311,0,0,0.0444657325818997,2.81874493881178,0.176522641743288,43.5985542039019,13.2775516904324,0.178663834546445,0.892351683397253,0.317006352538642,7.32067782032298,0.0595751376420505,0.0193261742233287,0.0110217876088595,0
WDR19,0,0,0,0,0,0,0,0.562039533575643,0.314782931535932,0,0,0.101295707330579,0,0,0,0,0,0,0,0,0.00723817988233587,0,0,0
WDR20,0,0.00418135040352335,3.29028603092501,0.0686914365936772,0.494912413125123,0,0.0860718619690752,0,0.0423371108888094,0.583838236011087,0,0,0.00851806692448054,0,0,0,0,0,0.0786735262484843,0,0,0,0,5.04553351527972
WDR24,0,17.3461777363858,0,0,0,0,0.473143914541099,0.575357953144228,0,0.0822924490892143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WDR25,0,0,0,0.931620205461021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134783230730019,0,0,0,0,0,0
WDR26,0,0.0481425440258268,0.830108946095141,1.58177631208416,2.57530895548214,14.3113390613738,0.840580388451625,4.25008490009138,10.922950130863,5.30011776658722,6.82752961136948,0.0242013321444512,7.12670462670788,0.00533754725991237,2.39417399984341,5.81645848868868,0.0500939701318604,0,0.539177557653381,17.7680755988584,8.46650613676251,0,0.0279944950986564,0.458408243065855
WDR35,0,0,0,0,2.0487400028613,0,0,0,2.58597758551321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WDR37,0,0,6.19156906469512,0,0.241012992261548,0,3.37489260617912,0.00449258463924456,0.965731340960777,0.005783099227451,0,0,0,0.016714706484023,0.0241852754255028,0.445516703415827,0.00738216145401416,0,0.0855482562417431,2.78765968321906,0,0,0,0
WDR4,0,0,0,3.1853415591028,1.57912504246177,0,0.025174497545816,0,0.0566073428695909,0,0,0,0,0,0,0,0,0.0113730972533251,3.54874820752114,0,0,0,0,0
WDR41,0.00129555380072725,0.00183339157134569,2.54050976374674,0,2.09112596032955,0,0,0,0.15911572257326,0,0.281932239924312,0,0,0,0,0,0,0,0.0881561488732046,0,0,0,0,0
WDR43,0,0,0.0104454519471883,0.865817711459071,5.07652136409664,0,0.00857311233461023,0,4.2217701768167,14.5381738818491,0,0.00781629395092084,0,0,0,0,0,0.00774615979268337,2.27075882244579,0,0.25133428063644,0,0,0.00838029709369346
WDR44,0,0.00343497967848353,0,0,0.443531547811109,0,0,0,0,0,0.344345031653132,0,0,0,0,0.94202898021264,0,0,0,0,0,0,0,2.31112537953746
WDR45,0,0,17.2601355876709,7.81369219414399,7.55408250143817,0.256052996457917,3.36556207134821,14.9575876394531,9.53697062656409,0.0358384739198418,21.5504176858524,0.187864685040078,28.7755637498486,0.0103582793385598,0,0.139440093462537,0.0914960613111803,1.13258897755537,0.041854068794496,39.5670741689528,0.0139833827827466,0.476301973803768,0.100893650710849,6.66366170380762
WDR5B,0,0,0,0,0,0,0,0,7.83565929345525,0,0,0,19.139756949696,0.131380130301268,0,3.00662078944181,0,0,0,0,0,0,0.0492189742201132,0
WDR64,0,0.00474226631191299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WDR7,0,0,0,0,0.109572922664797,0,0,0,0.0695564138943705,0,0,0,0,0,0,0,0,0,0.233586793999273,0,0,0,0,0.0053360324117934
WDR70,0,0,0,0,0.490558497034217,0,0,0,0,0,0,0,0.0291446974583536,0,0,0,0,0,0.00697881033588051,0,0,0,0,0
WDR72,0,0,0,0,0,0,0,0,0.350142353229852,0,0.012546606023232,0,0.0962918989106179,0,0,0,0,0,0,0,0,0,0.00333161586295087,0
WDR77,0,0,0,0.682825923318477,36.1595558377807,0,0,10.1731072771568,0,0,0,0,1.65584090791457,0.0295696470932173,0,0,0,0.0664353538145067,17.8822141993715,0.011642096355389,0,0,0,0
WDR89,0,0,0.0249542667146603,3.5543974016745,0.770837885422252,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55278450922001,0,0,0,0,0
WDR91,0,0.01287534885403,0,0,0,20.0159261522393,0.0165647031224941,0.00671440083386591,4.76766338305778,0,0.0125311644489743,0.0302048039875677,0.00874303535386139,0,0,0,0.022066046609152,0,0,0,0,0,10.0324592913146,0
WEE1,0,0.0541041848948749,0,0,12.1479510978649,0.0115329744551058,31.4393494421503,1.78694614480069,0.0260865242814153,39.2980277173695,0,0.0211542009228136,0.0489860954904983,0,0.0675073980526341,0.612355677032925,0.00772707519860587,0.0104821940975838,3.03511413579132,0,0,0,0,0
WFDC1,0,0,0.0159830516794053,8.75603574665098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WFDC13,0,0,0,0,2.94541412552002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WFDC2,0,0,0,0,0,0,31.1814117832106,5.79823027410594,158.414908929642,41.1220656780692,15.9518414842062,0.461967591270589,22.362168186782,0,0,0,0,0,0,0,0,0,0.052850121906443,0
WHAMMP2,0,0.0165064604671029,0,0,0,0.0422226681239979,0.0212362880680442,0.0172159982895997,0,0,0.0160652090229785,0.0193615881243218,0,0,25.7342032801657,7.59644945468756,0.247529825311925,0.0191878601793691,0,35.5581254903206,0,0,10.6733892033369,0.581242738282123
WHAMMP3,0,0.0163289635233045,0,0,0,0.0104421600413278,0.0420158608715152,0,0,2.30192171010925,0,0,0,0,9.96295086934189,0.776212798299198,2.65856786139057,0,0,28.1805258065302,0,0,4.15887945212112,0.010267723756783
WIPF1,0.00204442767647679,0.011572615411801,0,0,1.18297134212853,0.0203514773395946,0,0.962588052765362,0,0,0,0,0,0,0.0108296219132465,4.05483316448702,0.180979723338005,0,0,0.997186554644237,0,0,0.947160388512247,0.349291739495244
WIPI1,0,0,12.437351212784,0.0728764710994217,6.57381398532621,0.012482043787402,0.0502236906050099,3.24199000264678,0,19.0384779401622,0.00949853012081971,0.0114475091934832,1.00732774828056,0,0,29.9816788045358,15.1745731302891,116.703883670267,27.7582491257789,32.9192171260611,0.102249064805769,169.71223736524,1.94653269498195,37.397449702519
WIZ,0,0,3.67592381103268,2.61335005914539,1.71636954011444,0,0,0,0.30993171683283,0,0.0115856212511766,0,0,0,0,0,0,0,2.97388623578032,0,0,0,0,0
WLS,0.192899154045151,0.00265028681543812,0,0,0,0,1.54800864134621,0.00138210530878094,0,0,0,0,0,0,0,0,0,0.0015404069500909,1.01948359623783,0,0,0,0,0
WNT10B,0,0,0,0,0,0,0,0,0,0,0,0,10.1172737170688,0,0,0,0,0,0.116659081298769,0,0,0,0,0
WNT11,0,0,0,0,0,0,0.0376147893771699,0,0,0,0,0,0,0,0,2.65744337196331,0,0,0,9.03640432763229,0,0,0,0
WRAP53,0,0,0,0,0.088114289558833,0,0,0,0,0,9.00612797591838,0,0,0,0,0,0,0,0.171197252000603,0,0,0,0,0
WRNIP1,0,0.0331047978884268,17.0985677129444,9.81397172227739,8.05041887318067,0.0105850440903186,0.0425907798824664,0,6.05742549083725,4.00014819553472,0.0161099194706514,0.0194154725942628,8.02532051846015,0,0.0309793794996862,18.8840163206427,0.0212758899236719,0.00962063057696971,12.1980275420582,5.61409437616199,0,0,0.635255572642137,37.4800035607232
WSB1,0.023081728817149,0.0816597640362235,0,0.390257671871906,14.3750881956912,0.0522203582478668,7.43816880352579,0.366230770754754,3.18917608943292,0,6.99396117628467,0.0766275832786659,0,0.164775335962286,0.183400762279287,8.36074504194435,0.986649190417795,0.0189850045408595,0.0170717351236985,3.60804710470876,0,0,7.61651124211542,20.6727117078362
WWC1,0,0,0,0,0,0,0.0279543691902574,0,1.70574185148706,0,0,0.0162187515394723,0.00134132984903864,0,0.00369695470244183,0,0.00253897923626102,0.00114808740608714,0.524451852467173,0,0,0,0,0.0471988604394379
WWC2,0,0,1.18177783663907,0.00240585786001296,0.364011418915903,0,0,0,0.048933076810598,0.00432562873417665,0,0,0,0.0012502226195155,0,0.00168301272070596,0,0,0,0,0,0,0,0
WWC3,0,0,2.47177708688977,4.09133313794204,0.522987834524074,0,0.0461878583242502,0.0273628721306077,0,5.96195228961947,0.00268777088583635,0.00323926771134277,0.191277207262788,0.0642971632893685,0,0.00432774699610104,0,0.00160510118100054,0.0692804356823055,0.0506298751576722,13.0401547014283,0.0844731192004202,0.00160584426026929,10.7611051259528
WWOX,0,0,0,0,0.0289726757438246,0,0.295275827998155,0.0133729884034236,0,0,0.480756633143925,0,0,0,0,0,0,0,0,0.000293837528098578,0.307288764059296,0,0,0.00120936397996565
WWTR1,0.21829832736707,0.00162591030958906,0.392491882011842,0.893588876381003,0,0,0,0,0.00235181523497175,0,0,0,0,0.00126184880865629,0,0,0,0,0.00339911711328021,0.000496812334959487,0,0,0,0
XAB2,0.427829748958583,0,3.07042079313078,0.0531881869411249,8.50734232157196,0,1.00802004574322,4.03022997724349,32.4025430335882,33.2314484855486,0.0346620512842089,0.0835485376566293,0.0241838291285052,0,0,30.7707533648382,0.0152590456042729,0.0206997180248393,7.44545733438749,0,0,0,0,23.4692210638534
XDH,0,0,0,0,0,0,0,0,6.2065917124856,0,0,0.0208193468700818,0,0,0,0,0,0,0,0,0,0,0,0
XIRP2,0,0.000961161110121923,0,0,0,0,0.00123657608213645,0,0,0.00129044298561276,0,0,0,0,0,3.64563693086352,0.00452996045094299,0,0,0,0,0,0,0
XK,0.00544180684363826,0.00770092511358244,0,0,0.0165726513444401,0.329950984945573,0.0198151583652235,2.45777759789796,0,0,0.0524654454579169,0,0.664125033323724,0,0.0144130094010172,0.185046774671185,0,0,0,4.88972267717006,0,0,3.70780460774583,5.49125373590614
XKR8,0,0,0.723471283884078,0,13.6345648075428,0,0.161942614371445,0.0218808152276811,0,0,0,0,0,0,0.0785284471056714,0,0.0179771472022121,0,0.438586022872208,0.19231018424087,296.549325931645,0,0,0
XKR9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000900917728076652,0,0.00300626183242952,0.245170937682725,0
XPA,0,0,0,0,0,0,3.02919540537519,0,0,0,0,0,0,0,0,0,0,0,0.748329702660452,0,0,0.0162210281352864,0,0
XPC,0,0,0,0,0.963563476348819,0,0,0,0.555125351449756,6.52663641036079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XPNPEP1,0.00428951787516548,0.0789135556313106,1.78887288725492,0.199445522467579,4.80734368753642,0.0621097767991366,0.132764459823291,0.0569808631705257,4.13557385740806,1.47512718094358,0.0590800268541978,0.0712025062785501,5.73374823181763,19.2352739860569,0.977053805543764,75.5097721138452,145.561265474511,0.359874458810737,3.07109441929613,38.5248131836833,0.0508784194413452,0.0433255171163398,80.049129489266,67.9237741079184
XPO1,0,0.0113812425278125,0.151642863472373,2.39663634483599,4.44544663295465,0.00363907837061949,3.48490775470332,0.00296761762285202,3.23488500838558,0.825137013323762,0.254770968727257,0.0667492981325986,0.70715399894393,53.0058791358534,0.0426021427631591,8.09446429377446,0.00487635385526206,5.04065812090686,4.43154845839267,0,0.011924084436438,0.0174067780750423,1.35340131213394,18.4210243901327
XPO5,0,0,0.062495327276459,8.25656872450579,3.21747021443937,0,0,0,6.45890372416723,18.351004684844,0,0.0389708563291107,0.00451217726552254,0,0,0.00347107271237509,0,0.00386211780517075,2.41019369360059,0.00406077292062317,0.0139234956599991,61.0646327906827,0,0.00417828904701207
XPO7,0,0,0,0.349480587296274,0.600776390186724,0.0708843467168161,0,1.34664696085832,0,0,0.0399564849197304,0,0.0557555463726798,0.00318614537780649,0,3.3862402591348,0.00703591164386017,0,0.171654182415615,0.417729233881745,0,0,0.00477450606426371,4.50469964268818
XPR1,0.000976422274429554,0,0.353051802491935,0,0,0.00265088224764298,0.0159994339192642,0.000720585825404258,0,0,0,0,0,0,0.00517224658099285,0.622915359350853,0.00118405802711883,2.33386461320868,0.563302411383224,1.01415945536386,0.0101337657381448,0,0.105257331208338,0
XRCC1,0,0,0.436517691125315,0.0143411450715804,2.76913654128145,0,0.0123542142980207,2.6440682442827,0,1.39237707788924,0,0,0,0,0.143777932863406,0.978150943015754,5.55019143889038,0.0390688935542282,22.8556226294348,0,0,0,0,1.9322175123469
XRCC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160468139694742,0,0,0.0118927917249422,0,0,0,0,0
XRCC3,0.0845491659102609,0,0,0,0.0429147857306515,0,0.0513112390883539,0,0,0,0,0,0,0,0,0,0,0,4.91936906056798,0,0,0,0,0
XRCC6,0.0176402859270621,0,8.47834085902499,23.8356004286309,26.5029948504608,0.0212851081304118,62.0065185872852,1.57087262985046,26.0223460179004,2.2790662066893,29.779006015432,0.0878443176620593,11.1880027137202,0.00645795300629762,0,0,0,20.3179280525113,9.97670449069318,0.0127130552016525,0.0261541591788944,81.2976075156163,0.0241934470458199,3.30686738271716
XRN1,0,0,0,0,0.591761690154826,0,0.0941225975790771,0.028942910022632,0,0,0,0,0,0.056777986819675,0,0,0,0,0.00263700408223685,0.057813372343452,0,0,0.00146694846638152,0
XXYLT1,0,0,2.10653052275702,0,0.124917722693532,0,0,0,0,0,0.011983715475413,0,0,0,0,0.000918844061345124,0,0,0,0,0,0,0,0
XYLT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15329924594372,0,0,0,0.000723061706097182,0,0,0,0
YAF2,0,0,0,0.00655973454551137,0.623858280299103,0.00280882473436123,0,0.247380195941094,0,0,0.726731960828622,0.00515204841725291,0.00298260776500243,0,0.0328824884058704,0.197320475713013,40.4535000551503,0.00255291002041836,0.0137737982319951,0,0.00460180571681082,0.331407314611276,0,0.237523685252548
YAP1,0,0,1.34184098318684,0,1.01789354737838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YARS2,0,0,0,0,2.0545980529236,0,0.0161617668793976,0,0,0,1.90730966322993,0,0.835975388144718,0,0,0,0,0.00730141073006266,0.0131311793731409,0,0,0,0,0
YBEY,0,0,0,1.68165858474911,9.2890255508547,0,0.563371230116807,8.41666299341718,0,1.09183737431261,0,0,8.87812977199283,0,0,0.0163388981457965,0,0,2.77907617306417,0,0,0,0.0545640797559814,0
YDJC,0,0,0,5.39691780405135,0,0,7.2062413488782,0,0,0,0,0,0,0,0,0,0,0.105018316257666,78.7586131609231,0,0,0,0,0
YEATS2,0,0.00932323849368955,0,0.153162635041866,0,0,0,0.259306725437644,0,0,0,0,0,0,0.00581644075551687,0,0,0.00180629272391415,0.464537869845527,0,0.00325597381680524,0,0.495153330797524,0.00390832878993157
YEATS4,0,0,6.71393424777788,10.0226617787529,0,0,0.0294677350284369,0,0.480393055928581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YIF1B,0,0,10.1964061734565,11.1912754172235,3.80760380344153,0.0332778659195301,25.4073969823531,1.87249683008217,20.9631023818954,1.29252246650412,0.658414699275399,0.0915592067793757,0,101.591833913984,16.5084087533967,5.57260666916593,19.3418833479112,0.0907376629714429,11.2598766865085,0,2.23533677345302,0.212237043880487,23.7237537184989,1.30887836663936
YKT6,29.8970701060777,0.294367068408044,15.4787639255628,9.55185649215351,23.6694111178968,0,0.378716192663931,0,0.658039666386067,0.107785520494354,28.2591243304487,0,0,0,0,0.0419371178729791,0,0.404401240332294,24.5321537848607,0.0163539369275701,0.0560740465635238,0.109142521815556,0,0
YLPM1,0.537816840604952,0,0.00581960738954656,0,3.54741809890452,0,0,0,2.01917877880121,0,0,0.0130643735471565,1.06388820566315,0,0,0,0,0.00431571644750549,1.56395735721849,0,0,0.00757090444350461,0,0
YPEL2,0,0,0,0,1.23839784004697,0,0,0.00265571158363198,0.00736612803545345,2.22891178158453,0,0,0,0,0,0.880524471857247,0.00218191678732218,0,0,0,0,0,0.349428447738329,0.970266047309459
YPEL3,17.4834940355196,0.232679744949987,31.4883904049204,0.579162826722529,6.00881618417742,0.0495985580402473,72.3435777034794,30.2543050351115,0.22437472547549,1.97848861842006,11.1720138170898,0.0909754778656189,2.42269300628355,248.65846966371,0,80.4632103989455,75.2681194746043,0.0450795858745686,13.0527718767448,77.4251836287244,0,0,57.6834824612138,211.808171336956
YPEL5,0,0.0525092950026923,0.0823094235838472,27.3295398988817,19.5493077814084,2.06510923792016,72.0141839785297,7.27024375327899,84.1175348692869,0.035249164111051,0.153316842496074,0.307959221350583,3.51217095864638,0.0407518120475388,0.393104439454818,138.285532668951,0.506202447245927,0.0152597980141914,21.1592425692407,169.071170860865,0.0275068941629116,0,205.568303772517,143.034299166649
YTHDF2,0,0,8.52036844879326,4.80638065729237,9.58965667880508,0.0137662403054339,19.9130214841799,1.50430769684088,6.11861024283198,0.0289018904866626,1.71802665241946,0.0126252691578607,0,0,0.0201449129104704,27.2075875009577,9.47700229058766,0.312799623889862,10.7785088112986,0,0.0902150462598286,0.0329239804038074,0,0
YWHAB,22.3118323434627,0.20320154160744,88.7208193311066,75.728236265389,44.4360613118117,0,53.793782694378,10.890262880914,188.110737869337,89.0219168169161,105.046056524615,566.373121442058,25.9198530675749,0.0485237520236659,0.0292546843028355,0.00816515501293876,0.020091410900764,233.130887062581,137.312235403129,3.29077851537849,118.237764057721,147.183118756794,0.190873898447304,13.1312376493326
YWHAH,0,0,0,0,22.6026018576755,0,0.140389056415579,0.0142264607836884,0.315678652064133,0.366261477408001,0.345163122106953,0.0319989430211538,0.0185247280687732,0,0,2.77884300469012,0,0,0.0570319413581245,0.0416787227523023,0.0285814315008252,0.0556308970419096,0.92006859782095,52.3367049557546
YY1AP1,3.26759484543006,0.0120733893439218,19.2470215177899,8.67296577951701,12.3156302387964,0,10.4847391625184,11.3583173412259,0.331809962552726,6.35415645465315,15.5813525604313,0,11.5270388341806,0.90889073733742,0.0225964895839813,20.1250421296054,0.0103458156751236,0.0561386269537206,27.764600852461,6.44861456047888,0.0379477320562603,6.0073990752131,29.1143329485013,13.2325075403939
ZADH2,0,0,0,0,0.876041740367899,0,0,0,0.80962706623699,7.85644708950544,0.0247621384477237,0,0,0,0,16.2806822300089,0,0,9.1219857743701,0.0233223744042293,0,0.0259413861473413,0,0.0159982058306528
ZBBX,0,0,0,0,0,0,0,0,0,0,0,0.0099643083397638,0,0,0,0,0,0,0,0,0,0,0,0
ZBED4,0,0.00984802872387396,0,0,6.63350006549986,0,0,0.0564924293140993,11.2391359462847,0,0,0.0231028906976329,0,0,0.018431516796383,0.704775278328698,0,0.00572389818437162,5.45587892151427,0,0,0,0,0
ZBED5,0,0,0.119724079165238,4.92771100382755,3.69827961979907,0,11.2708378615914,0.00398305580907126,0.022095546250433,0.0102544120242585,1.07044177383158,0.125424734198792,0.00518646393278589,281.501711269193,0,0.179540088235577,0,0.057710399167749,1.07780811354672,6.49496962105448,0,43.4004898111777,0.0133239498723512,0.0336187629995538
ZBTB10,0,0,4.63783206174662,0,0.0944693316254993,0,4.90214469557847,0.444111212680423,0,0,0,0,0.00596176666505,0,0,0,0,0,0,0.00536534342688448,0.0459914512451772,0,0,0
ZBTB11,0,0,0,0,0.271911656215703,0.00807998320090563,0.536435268474332,0,0.073104706434354,0,0.0122973393006328,0.0148205988620087,0,2.89275387986923,0.0236477868014636,4.85117407410201,0,0,0.515089724379836,0,0.0132377475998405,0,0,2.25638201092409
