HGNC.approved.symbol,mean,total,tech,bio,p.value,FDR
CSNK2A1,3.36842881047692,14.3466731984823,13.9608861733064,0.385787025175954,0.455283740866842,0.999932012950346
CHD4,6.51430377314099,16.7210774806902,16.3355394681756,0.385538012514587,0.461786988884652,0.999932012950346
RNF8,2.77337192212226,12.66597752986,12.2849402512984,0.381037278561527,0.449836433810287,0.999932012950346
ZNF541,0.239354048330873,1.66142045311896,1.28953263988639,0.371887813232567,0.120552373600955,0.951408918388842
SMEK2,3.63137424728657,14.9425791125556,14.5708284084514,0.371750704104199,0.458701628346562,0.999932012950346
RAD51,0.733735255731318,4.19422572866402,3.8228889347776,0.371336793886419,0.346484389859524,0.999932012950346
INO80D,1.16717277421879,6.27382210709307,5.90254976086419,0.37127234622888,0.399101380851781,0.999932012950346
HDAC4,0.276586822262692,1.85758406557661,1.48640684093782,0.37117722463879,0.155046904512853,0.999932012950346
PRKAB2,0.703706098191446,4.0385915387028,3.67394971657294,0.364641822129856,0.343316546234814,0.999932012950346
E2F6,0.662995800518373,3.83051440641867,3.4710280884239,0.359486317994768,0.336886266096016,0.999932012950346
USP49,0.464650035893957,2.79391301516406,2.46559940223138,0.328313612932682,0.294166921928704,0.999932012950346
CDC6,0.470885171631468,2.82579163082877,2.49763067691471,0.328160953914062,0.296649228994966,0.999932012950346
ANKRD32,0.993891059665641,5.38506463485159,5.08678342523557,0.298281209616028,0.405804673680839,0.999932012950346
TOP2A,3.07619955732431,13.4845518590228,13.1862734948228,0.298278364200007,0.463370468519106,0.999932012950346
KDM5B,3.86038852022099,15.3290105942642,15.034423106893,0.294587487371174,0.468259640348749,0.999932012950346
BAP1,2.34114487603673,11.1157066313736,10.8216923369149,0.294014294458663,0.456032225383027,0.999932012950346
EXOSC7,1.61450214540934,8.19866729166872,7.912487061854,0.28618022981472,0.441560334496125,0.999932012950346
DMAP1,1.69915646302211,8.56159605999277,8.27705545091402,0.28454060907875,0.444435143666343,0.999932012950346
SENP1,0.706381207240115,3.96892774039598,3.68724328734447,0.28168445305151,0.378081495595327,0.999932012950346
NFYB,2.31201839934811,10.9954993105787,10.7164026702858,0.279096640292931,0.457846048251332,0.999932012950346
HDAC10,0.748570603872441,4.17514569065917,3.89623109476207,0.278914595897101,0.38553417900476,0.999932012950346
MST1,0.728789224185476,4.07360082326679,3.79840256400444,0.27519825926235,0.384189849051112,0.999932012950346
PHF10,1.99969341555516,9.79803733768738,9.5258593532601,0.272177984427282,0.453770771428074,0.999932012950346
SETD1A,1.78439318675434,8.91002574996137,8.63872564780476,0.271300102156605,0.449211507546653,0.999932012950346
INO80C,0.304688684391708,1.90450304876063,1.63433612287026,0.270166925890361,0.250814142599543,0.999932012950346
RPS6KA5,0.812222151583785,4.46207282436983,4.20916982441398,0.252902999955844,0.403528148004003,0.999932012950346
BAZ1A,5.78250194611,16.9023278364884,16.6578863510898,0.244441485398561,0.476218413007372,0.999932012950346
DTX3L,2.61819946257739,12.0256842911597,11.7819370181275,0.243747273032206,0.466491520002228,0.999932012950346
ING1,1.70331666888046,8.53619276824469,8.29484345707799,0.241349311166701,0.452927243505505,0.999932012950346
SMYD3,2.79973129736055,12.6063002017213,12.367963865088,0.238336336633358,0.468782982918608,0.999932012950346
PHF8,0.995486236381677,5.32863942729435,5.09438805398864,0.234251373305702,0.425867153121381,0.999932012950346
SMARCAD1,0.949374036423813,5.10398898897755,4.87385558149766,0.230133407479888,0.423898976878484,0.999932012950346
FOXP1,7.22367492166388,15.805011280818,15.5804304363366,0.224580844481402,0.476639178543,0.999932012950346
HLCS,2.93802637119138,13.0051312541051,12.788312432495,0.21681882161001,0.472528438059428,0.999932012950346
CHEK1,1.43807359185019,7.34759302975784,7.13636161345485,0.211231416302992,0.45211734953263,0.999932012950346
PADI1,0.218647198576769,1.38639132591861,1.1796116679289,0.206779657989701,0.23806892779839,0.999932012950346
TAF1L,0.755474966667811,4.13683054226407,3.93031272606574,0.206517816198336,0.415436715676192,0.999932012950346
TBL1XR1,3.29904109666685,13.9906308380365,13.7856596953593,0.204971142677143,0.475904046101871,0.999932012950346
FAM175A,1.32775950220087,6.81410878932098,6.64005284277033,0.174055946550649,0.457573277509768,0.999932012950346
PRMT1,3.78820168007349,15.0663975438304,14.8959468627501,0.170450681080291,0.481451135377973,0.999932012950346
DNMT3A,1.08260524175487,5.66909414902147,5.50702238431159,0.162071764709884,0.452389913861259,0.999932012950346
AEBP2,0.911830174505235,4.85438975285193,4.69320765268163,0.161182100170304,0.444488677207235,0.999932012950346
SFN,3.8804051465666,15.2330091636082,15.0720372625087,0.16097190109959,0.482686495289256,0.999932012950346
KAT2B,2.70685108980463,12.2294826989825,12.0723780323718,0.15710466661074,0.478907063905109,0.999932012950346
APOBEC2,0.490298689037931,2.75342377700062,2.59718694953301,0.156236827467609,0.403414271188749,0.999932012950346
ATAD2B,2.0329439199366,9.81026596798323,9.65898105247186,0.151284915511367,0.474618675295091,0.999932012950346
ZCWPW1,0.582680350586563,3.21387891513677,3.06725997311181,0.146618942024956,0.422970510502028,0.999932012950346
ENY2,3.94022892439799,15.3272758706646,15.1813274438467,0.145948426817901,0.484414439570646,0.999932012950346
SCML2,0.91029971995728,4.81410444866046,4.68582330609496,0.128281142565497,0.455697868441305,0.999932012950346
C11orf30,2.00632081976992,9.65776050561403,9.55245286117594,0.105307644438097,0.482129243206032,0.999932012950346
SCMH1,0.759382564537571,4.01862720404423,3.9495870330695,0.0690401709747239,0.471677724839215,0.999932012950346
GSG2,0.668565377179197,3.5631561833451,3.49886033923379,0.0642958441113026,0.470228831978789,0.999932012950346
PARP3,1.61822997231412,7.99239012142951,7.92864886127227,0.0637412601572365,0.486965708059765,0.999932012950346
PITX2,0.251097146913307,1.40271122800585,1.35173363983382,0.0509775881720269,0.439083743306951,0.999932012950346
CBX6,2.23513126628819,10.4662620028399,10.4347122315986,0.031549771241302,0.495097155980965,0.999932012950346
MTA3,2.42573567091423,11.1531863648577,11.12239135673,0.0307950081276847,0.49551031104299,0.999932012950346
USP21,0.904859336008844,4.68857407724908,4.65956087760777,0.0290131996413043,0.48990404181026,0.999932012950346
TADA2A,1.339039857129,6.69786260579841,6.6911908603112,0.00667174548721228,0.498383118712314,0.999932012950346
